title,article_text,article_date,source
Pag-uusap ng Pinas at China sa transport projects sisimulan muli,"MANILA, Philippines — Nagkasundo sina Department of Transportation (DOTr) Secretary Jaime Bautista at Chinese Ambassador Huang Xilian na simulang muli ang negosasyon para sa major transport projects ng Pilipinas.,Sa isang pahayag ng DOTr nitong Linggo sa kanilang Facebook account, ang kasunduan ay nabuo sa unang opisyal na pagpupulong ng dalawa sa Chinese Embassy sa Makati City noong Agosto 11, 2022.,Tinalakay umano ang pagpapatuloy ng pag-uusap para sa major China-funded railway projects gaya ng Philippine National Railways (PNR) South Long Haul Project (North-South Commuter Railway), Subic-Clark Railway at Mindanao Railway (Tagum-Davao-Digos).,Anang DOTr, ang funding support ng Chinese government para sa mga naturang proyekto ay magpapalakas sa bila­teral relations at magpapahusay sa partnership ng Pilipinas at China.,Una nang sinabi ni Transportation Undersecretary for Railways Cesar Chavez na hindi inaksiyunan ng Chinese government ang kahilingan ng administrasyong Duterte para sa loan financing ng naturang tatlong major railway projects.,Dahil dito, ikinukonsidera na aniya itong ‘withdrawn’ at kailangang muling i-negotiate ng mga kasalukuyang pamahalaan.","August 15, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/bansa/2022/08/15/2202672/pag-uusap-ng-pinas-china-sa-transport-projects-sisimulan-muli
"Halos P6 milyong jackpot sa Lotto 6/42, naiuwi ng taga-Quezony","MANILA, Philippines — Isang taga-Quezon ang nakapag-uwi ng halos P6 milyong jackpot prize ng Lotto 6/42 na binola ng Philippine Charity Sweepstakes Office (PCSO) nitong Sabado ng gabi.,Ayon sa PCSO, matagumpay na nahulaan ng lucky bettor ang winning combination na 26-12-20-24-39-41 na may katumbas na P5,940,000.,Nabili umano ng masuwerteng mananaya ang kanyang lucky ticket mula sa Candelaria, Quezon.,Anang PCSO, maaaring kubrahin ng lotto winner ang kanyang premyo sa PCSO main office sa Mandaluyong City.,Kinakailangan lamang nitong magprisinta ng winning ticket at dalawang ID cards.,Hinikayat din ng PCSO ang publiko na patuloy na tangkilikin ang kanilang mga palaro upang magkaroon ng tiyansang maging susunod na milyonaryo at makatulong pa sa kawanggawa.,Ang Lotto 6/42 ay binobola tuwing Martes, Huwebes at Sabado.","August 15, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/bansa/2022/08/15/2202673/halos-p6-milyong-jackpot-sa-lotto-642-naiuwi-ng-taga-quezony
"BRTTH, napili ng DOH bilang ‘specialized center’","MANILA, Philippines — Inanunsyo ng Department of Health (DOH) ang pagkakapili nito sa Bicol Regional Training and Teaching Hospital (BRTTH) bilang isa sa pitong mga specialized medical centers na dapat mabuksan sa Metro Manila sa 2025.,Ikinagalak naman ito ni 2nd Distric Albay Rep. Joey Salceda, chairman ng House Committee on Ways and Means na nagsulong ng moderni­sasyon at pagpapalawak sa BRTTH.,Una rito, inihayag ni DOH Officer-in-Charge Maria Rosario Vergeire kamakailan ang plano ng ahensya na magtatag ng mga ‘specialized centers’ sa pitong ospital ng gob­yerno sa labas ng Metro Manila sa susunod na tatlong taon na naglalayong matugunan ang mga sakit na ‘neonatal’ at maging ang mga sakit sa baga, atay saka kanser.,“Patuloy naming ipag-lalaban ang modernisas-yon at pagpapataas sa ka-lidad ng serbisyo ng BRTTH na kahit kulang at limitado ang pondo nito ay sadyang patuloy namang nagsikap para matugunan ang mga pangangailangang pangkalusugan ng mga  Bikolano, at matupad ang mandato ng DOH na ma-ging ‘Heart, Lung, Kidney at (nitong huli) Cancer Center’ sa rehiyong Bikol,” ani Salceda.,Sa ilalim ng Republic Act 11719 na iniakda ni Salceda at nilagdaang maging batas ni dating Pangulong Duterte, ang BRTTH ay kinikilala na bilang “PGH of the South”.","August 16, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/bansa/2022/08/16/2202987/brtth-napili-ng-doh-bilang-specialized-center
"PWD ID, isinulong gawing ‘lifetime’","MANILA, Philippines — Isinulong ni Senador Sonny Angara ang panukalang batas na naglalayong gawing lifetime ang validity ng identification card ng mga piling persons with disabilities (PWDs).,Nais ni Angara na gawing lifetime ang ID ng mga PWD na permanente na ang kapansanan.,Dapat anyang pairalin ang “common sense” at hindi na kailangang i-renew ang PWD ID ng mga taong hindi na gagaling sa kanilang kapansanan.,Kabilang aniya dito ang mga may kapansanan na makikita naman agad sa kanilang pisikal na paggalaw.,Sinabi ni Angara na matagal na niyang itinutulak na gawing panghabangbuhay ang bisa ng PWD IDs lalo na sa mga may kapansanan na permanente.,Hindi naman aniya kailangang suriin pa ang kalagayan nila kada taon para i-renew lang ang kanilang mga ID.,Sa kasalukuyan, ang mga PWD ay kinakailangang mag-renew ng kanilang mga ID kada limang taon batay sa ilalim ng National Council on Disability Affairs Administrative Order No. 001 series of 2021.,Ayon sa senador, ang pagre-renew ay nagdudulot ng malaking hamon sa karamihan ng mga PWD na may mga isyu sa mobility dahil kailangan nilang personal na humarap upang masuri.,Marami pa rin aniyang mga opisina at pasilidad ng gobyerno, kabilang ang mga pampublikong transportasyon ang hindi PWD-friendly kahit marami ng batas tungkol dito.","August 14, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/bansa/2022/08/14/2202524/pwd-id-isinulong-gawing-lifetime
ES Rodriguez ‘nilinis’ ng Palasyo sa import ng asukal,"MANILA, Philippines — Agad na nilinis kahapon ni Press Secretary Trixie Cruz-Angeles ang pangalan ni Executive Secretary Victor Rodriguez tungkol sa isyu nang naunsyaming importasyon ng asukal.,Ipinagtanggol ni Angeles si Rodriguez dahil ito pa aniya ang nakahuli at nagpakita kay Pangulong Ferdinand Marcos Jr. ng resolusyon na pinirmahan ng Sugar Regulatory Board tungkol sa planong pag i-import ng 300,000 metric tons ng asukal.,“Actually, siya (Rodriguez) po ‘yung nakahuli nito. Siya po ‘yung nagdala ng issue sa Presidente at ipina­kita iyong resolusyon na pinirmahan ng Board na illegally nag-convene. At si Presidente mismo ang nagsabi, saka hindi raw niya pinayagan itong importation na ito. So doon po lahat nag-umpisa at nakikita natin na it was ES din po ang gumawa,” paliwanag ni Angeles.,Sinabi rin ni Angeles na hindi niya alam kung saan nanggagaling ang isyu at pilit na idinidikit ang pangalan ni Rodriguez sa isyu.,Ayon pa kay Angeles, may mga prosesong ­pinagdaraanan bago mag-import ng isang produkto.,Nauna rito, lumabas ang kopya ng isang memorandum kung saan binigyan ni Rodriguez ng dagdag na kapangyarihan ang nagbitiw na si Department of Agriculture undersecretary at chielf of staff Leocadio Sebastian.,Sa memorandum binigyan ni Rodriguez ng kapangyarihan si Sebastian na pumirma ng mga kontrata para sa DA at umaktong pinuno ng procuring entity ng ahensiya.,Una rito, nagbitiw na sa kanyang posisyon sa Department of Agriculture (DA) si Undersecretary Leocadio Sebastian kasunod nang hindi awtorisadong paglagda sa isang resolusyon sa pag-import ng asukal, ayon sa Malacañang.,Isinumite ni Sebastian ang kanyang liham na may petsang Agosto 11 kung saan inako niya ang pagkakamali at humingi ng paumanhin kay Pangulong Ferdinand Marcos Jr.,“I sincerely offer my apologies, Your Excellency, for my having approved Sugar Order no. 4 on your behalf, and through the authority you had vested upon me. It has become clear that the same was not in keeping with your administration’s desired direction for the sugar industry. I take accountability and responsibility for its consequences,” ani Sebastian.","August 14, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/bansa/2022/08/14/2202527/es-rodriguez-nilinis-ng-palasyo-sa-import-ng-asukal
‘Wag magbababa ng face mask – DOH,"MANILA, Philippines — Mahigpit ang bilin ng Department of Health (DOH) sa mga mag-aaral na magbabalik sa mga paaralan sa ‘face-to-face classes’ na huwag tatanggalin ang suot ng face mask kasunod ng pag-amin ng departamento na mahihirapan na magpatupad ng ‘social distancing’ sa mga klase.,Sinabi ni Health ­officer-in-charge, Undersecretary Maria Rosario Vergeire na kailangan nang mamuhay ang mga Pilipino na kasama ang virus kaya mas kinakailangan ngayon ang ‘commitment’ ng bawat isa na proteksyunan ang mga sarili.,Bukod dito, kailangan din na mahigpit na ipatutupad ng mga paaralan ang palagiang paghuhugas ng kamay ng mga estudyante, pagsa-sanitize ng alcohol at pagkuha ng kanilang mga temparatura.,Kasunod nito, hinikayat ni Vergeire ang mga estudyante at maging mga magulang nila na magpabakuna na laban sa COVID-19, maging ang mga guro at iba pang empleyado ng mga paaralan.,Kailangan din na magtalaga at magsanay ang mga paaralan ng kanilang ‘safety officers’ na siyang may responsibilidad sa pagsunod ng lahat sa health protocols.,Una nang sinabi ng OCTA Research Group na hindi maiiwasan ang COVID outbreak sa mga paaralan sa pagbabalik ng ‘face-to-face classes’.","August 14, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/bansa/2022/08/14/2202531/wag-magbababa-ng-face-mask-doh
"50 milyon National ID cards, target tapusin ng PSA ngayong 2022","MANILA, Philippines — Target ng Philippine Statistics Authority (PSA) na makapagpalabas ng may 50 milyong national ID cards hanggang matapos ang taong 2022.,Ayon kay PSA Deputy National Statistician Fred Sollesta na simula sa buwan ng Oktubre ay pabibilisin na ng ahensiya katulong ang Bangko Sentral ng Pilipinas (BSP) ang card production.,Mula 80,000 ID kada araw ay target nila na mula sa Oktubre ay aabot na sa 133,000 kada araw ang maipalalabas na ID sa mamamayan.,Sinabi ni Sollesta na magro-roll out sila ng printable at digital versions ng National IDs upang maabot ang target na 50 milyong IDs sa pagtatapos ng 2022.,Dinagdag ni Sollesta na ang printable at digital versions ng National ID ay magkakaroon ng katulad na features ng physical cards, kagaya ng unique QR code na mai-scan para sa authentication.,Anya, ipalalabas ang printable at digital versions sa mga hindi pa nakatatanggap ng physical cards at valid pa bilang patunay ng pagkakakilanlan.,Inanunsyo rin nito na sa unang semester ng 2023, may 92 milyong combinations ng physical, printable, at mobile IDs ang maipalalabas ng PSA.","August 14, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/bansa/2022/08/14/2202533/50-milyon-national-id-cards-target-tapusin-ng-psa-ngayong-2022
"Malawakang pagsisiyasat sa SRA, smuggling tiniyak ng Palasyo","MANILA, Philippines — Tiniyak kahapon ng Malacañang na magiging malawak ang pagsisiyasat sa Sugar Regulatory Board kung saan posible ring masilip ang isyu ng smuggling.,Ayon kay Press Secretary Trixie Cruz-Angeles, hindi lamang ang kontrobersiyal na resolusyon na inilabas ng SRA ang sisilipin kundi ang iba pang isyu.,“The investigation will probably cover a more extensive review than simply the resolution that was issued by the Sugar Regulatory Board,” ani Cruz-Angeles.,Nauna rito, pinaimbestigahan ni Pangulong Ferdinand Marcos Jr. ang sinasabing “illegal” na resolusyon na umano’y nagpapahintulot sa pag-angkat ng 300,000 metriko tonelada ng asukal sa bansa.,Pero nilinaw ni Angeles na sa ngayon ay wala pa silang ilalabas na pahayag tungkol sa imbestigasyon.,Nakatitiyak din si Cruz-Angeles na nakara­ting na sa Pangulo ang naging pahayag ng kanyang kapatid na si Sen. Imee Marcos na umano’y pagkakasangkot ng ilang opisyal ng Department of Agriculture (DA) sa smuggling.,“I am sure the President has already noted this,” ani Cruz-Angeles.,Aalamin din aniya ng Malacañang kung gaano karaming opisyal ang nasasangkot at kung sinu-sino ang mga ito.","August 13, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/bansa/2022/08/13/2202348/malawakang-pagsisiyasat-sa-sra-smuggling-tiniyak-ng-palasyo
"Traffic violations, bumaba sa mga lugar sa Quezon City na may NCAP","MANILA, Philippines — Bumaba ang bilang ng traffic violations sa mga lugar na sakop ng no-contact apprehension policy (NCAP) sa Quezon City.,Ayon kay Assistant City Atty. Carlo Austria, na nangangasiwa ng NCAP sa QC, mayroon silang naitalang 80 percent reduction sa traffic violations sa mga lugar na sakop ng NCAP.,“For us, the 80 percent speaks for itself. Our streets became safer… just because of the knowledge of people that they will probably be apprehended if they make a traffic violation,” pahayag ni Austria.,Sa tala ng QC LGU, mayroong mahigit 11,000 traffic violations ang kanilang naitala wala pang isang buwan makaraang maipatupad ang NCAP sa QC noong July 1.,Karamihan sa paglabag ay disobedience to traffic control signals.,Una nang pinahihinto ng Land Transportation Office (LTO) ang NCAP implementation ng mga LGU dahil sa iba umanong pagkakamali sa polisiya. Nirereklamo ng mga car owners sa LTO kung bakit sila ang magbabayad ng NCAP penalty na dapat ay ang driver ng sasakyan.,Ayon kay Austria, tuloy at hindi pa ihihinto ng QC LGU ang NCAP implementation sa lungsod hanggang hindi pa nareresolba ng LTO at iba pang LGUs ang bagay na ito.","August 14, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/bansa/2022/08/14/2202529/traffic-violations-bumaba-sa-mga-lugar-sa-quezon-city-na-may-ncap
"Bong Go: Health safety ­officer, italaga sa mga iskul","MANILA, Philippines — Iminungkahi ni Senate committee on health chair, Senator Christopher “Bong” Go na magtalaga ng mga health safety officer sa mga paaralan sa sisimulang physical classes upang makatulong na mapangalagaan ang kapakanan ng mga mag-aaral, guro, at tauhan ng paaralan at masugpo ang tumataas na bilang ng mga kaso ng COVID-19 sa bansa.,Sa isang ambush interview matapos personal na magbigay ng tulong sa mga naghihirap na residente sa Maasin City, Leyte, sinabi ni Go na bagama’t sang-ayon siya sa pagpapatuloy ng face-to-face classes sa mga piling lugar, dapat unahin ng gobyerno ang kalusugan at kaligtasan ng mga mag-aaral.,“Always health and life ang priority natin dahil tumataas na naman ang kaso (ng COVID-19) sa ngayon,” dagdag niya.,Pinalutang ni Go ang ideya na magtalaga ng mga opisyal ng kaligtasan sa kalusugan sa mga paaralan upang suriin ang kaligtasan ng mga mag-aaral, guro, at mga tauhan ng paaralan.,“Recently, tatlong senador ang nag-positive sa COVID.  Patunay na tumataas na naman ang kaso, kaya doble ingat tayo at pag-aralan natin nang mabuti,” idiniin ni Go.,“Dapat mayroon tayong ilagay na… health officer sa eskwelahan… to check na safe ba talaga ang mga bata, safe ang mga teacher, at dapat po magpabakuna ang lahat,” anang senador.,Kaugnay ng tumataas na kaso ng COVID-19 sa bansa gayundin ang iba pang umuusbong na banta sa kalusugan tulad ng monkeypox, sinabi ni Go na magsasagawa ng pampublikong pagdinig ang kanyang komite upang talakayin sa mga kinauukulang awtoridad ang mga update sa pagtugon ng gobyerno sa pan­demya ng COVID-19, kabilang ang mga ulat tungkol sa pag-aaksaya ng bakuna, at iba pang alalahanin sa kalusugan tulad ng mga hakbang na itinakda upang maiwasan ang pagkalat ng monkeypox.","August 14, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/bansa/2022/08/14/2202520/bong-go-health-safety-officer-italaga-sa-mga-iskul
"Pinas, nakaabang na sa bakuna vs Omicron","MANILA, Philippines — Tiniyak kahapon ng Department of Health (DOH) na isa ang Pilipinas sa mga mauunang bibili ng ‘Omicron adapted vaccines’ na tinawag rin na ‘new generation vaccines’ sa mga bansang nagma-manufacture nito sa oras na maging handa.,“We are going to explore that possibility. We are preparing, and we are going to procure if ever it is available already,” pagtitiyak ni DOH officer-in-charge Undersecretary Maria Rosario Vergeire.,Ayon umano sa mga vaccine manufacturers, ang kasalukuyang mga bakuna ay ginawa para sa mga dating variants ng COVID-19 at hindi para sa Omicron, kaya nagsasagawa ngayon ng mga bagong formulation.,Inaasahan naman na magiging handa na ang naturang uri ng bakuna, partikular ang gawa ng Moderna, pagsapit ng ikaapat na quarter ng kasalukuyang taon.,Naghanda na umano sila ng pondo ukol dito para kung magbigay na ng ‘go-signal’ ang mga eksperto ay agad silang makakabili.,Agad rin naman umano na magbibigay ng rekomendasyon ang Food and Drugs Administration sa expert panel ng Health Techno­logy Assessment Council (HTAC) para mabilis na mabigyan ang bagong bakuna ng ‘emergency use authorization’.","August 13, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/bansa/2022/08/13/2202349/pinas-nakaabang-na-sa-bakuna-vs-omicron
"Dokumento sa mabilis na election result transmission, isusumite ng Comelec","MANILA, Philippines — Tiniyak ng Commission on Elections (Comelec) na kanilang isusumite na sa darating na linggo sa Joint Congressional Oversight Committee ang mga dokumento na nagpapaliwanag sa napakabilis na transmisyon ng May 2022 elections results.,Sinabi ni Comelec spokesperson John Rex Laudiangco na nasa tanggapan na ni Commissioner Marlon Casquejo ang mga dokumento.,Ito ay makaraang hilingin ng poll watchdog na National Citizens’ Movement for Free Elections (NAMFREL) at ­dating Information and Communications Technology Undersecretary Eliseo Rio Jr., na magpaliwanag ang Comelec kung paano nangyari ang napakabilis na transmisyon ng mga election results.,Una nang sinabi ng Comelec na ang mabilis na transmisyon nitong nakaraang Mayo ay dulot ng mahusay nilang preparasyon, pag-upgrade sa kanilang mga kagamitan at bagong electronic system.,Iginiit ni Laudiangco na wala silang tinatago sa publiko at dapat na tanggapin muna ng Joint committee ang mga dokumento, suriin bago ihayag sa ibang mga partido.,“Wala pong tinatagong datos at ilalabas po lahat ito,” ayon kay Laudiangco.,Nagdulot din ng pagdududa sa naganap na halalan nang maganap ang sunog sa IT Division ng Comelec kamakailan ngunit iginiit ng komisyon na walang dokumento ang naapektuhan nito.","August 14, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/bansa/2022/08/14/2202523/dokumento-sa-mabilis-na-election-result-transmission-isusumite-ng-comelec
"Marcos, itinalaga si Panganiban bilang DA undersecretary","MANILA, Philippines — Itinalaga ni Pangulong Ferdinand Marcos Jr. si Domingo Panganiban bilang undersecretary ng Department of Agriculture.,Pormal na nanumpa si Panganiban sa kanyang bagong puwesto ni Marcos Jr. sa Palasyo ng Malacañang noong Biyernes, Agosto 12.,Sa kanyang post sa Facebook, sinabi ni Marcos na isang karangalan ang makatrabaho niya si Panganiban.,“Isang karangalan ang makatrabaho ang ating mga dalubhasa sa pagtugon sa pangangailangan ng ating bayan lalo na sa sektor ng agrikultura,” ani Marcos.,Si Panganiban ay nagsilbi sa sektor ng agrikultura sa iba’t ibang kapasidad mula noong administrasyon ng yumaong pangulong Ferdinand Marcos Sr.,Nakilala rin si Panganiban bilang tagapagtagu-yod ng Masagana 99 Rice Program. Ang Masagana 99 ay naghangad na pa­taasin ang produksyon ng bigas sa bansa.,Samantala, hinirang ni Marcos si Nelson Java-Celis bilang bagong Comelec commissioner.,Pinalitan ni Celis si Commissioner Aimee Torrefranca-Neri.,Si Celis ay nagtapos ng Bachelor of Science in Electronics at Communications Engineering sa Don Bosco Technical College at nagtapos ng kanyang Master at Doctor of Business Administration sa De La Salle University.","August 16, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/bansa/2022/08/16/2202990/marcos-itinalaga-si-panganiban-bilang-da-undersecretary
"COVID-19, isa pa rin sa nangungunang sanhi ng pagkamatay sa Pinas – PSA","MANILA, Philippines — Nananatiling isa ang COVID-19 sa mga ­nangungunang sanhi ng pagkamatay sa bansa sa unang apat na buwan ng taon, ayon sa Philippine Statistics Authority (PSA).,Ang mga rehistradong pagkamatay dahil sa ­COVID-19 ay umabot sa 10,226 o 6.5 porsiyento ng total registered deaths mula Enero hanggang Abril 2022.,Batay sa klasipikasyon, ang COVID-19 virus identified at  virus not identified ay parehong kasama sa 15 pangunahing sanhi ng kamatayan.,Nasa ika-6 na na­ngungunang sanhi ng pagkamatay sa bansa na may 7,692 kaso o 4.9 porsyento ng kabuuang pagkamatay ang COVID-19 virus identified  habang sa virus not identified ay umabot sa 2,534 o 1.6 porsyento na ika-14 na nangungunang sanhi ng kamatayan.,Nasa 3 rehiyon ang nag-uulat ng mahigit isang libong pagkamatay sa COVID-19 na kinabibilangan ng National Capital Region (NCR) na may rehistradong 2,440 deaths or 23.9 porsyento ng total COVID-19 deaths mula Enero hanggang Abril 2022; ikalawa ang Region IV-A (CALABARZON) na may 1,521 deaths (14.9%), habang ang Central Luzonay 1,355 deaths (13.3%).,Samantala, lumalabas na ang BARMM ang ­na­­g-ulat ng pinakamababa o 20 lamang na registered COVID-19 deaths.,Ang tatlong nangungunang sanhi ng pagkamatay sa bansa mula Enero hanggang Abril ng 2022 ay ischemic heart disease, cerebrovascular disease, at neoplasms, ayon pa rin sa ulat ni Dennis Mapa ng PSA.,Lumalabas na ito rin ang nangungunang sanhi ng pagkamatay sa parehong panahon noong 2021.,Mula Enero hanggang Abril ng 2022, ang ischemic heart disease ang nangungunang sanhi ng kamatayan na may 29,442 kabuuang pagkamatay sa bansa.,Pumangalawa ang mga cerebrovascular disease; neoplasma, na karaniwang kilala bilang “kanser”; diabetes mellitus at hypertensive disease.","August 15, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/bansa/2022/08/15/2202674/covid-19-isa-pa-rin-sa-nangungunang-sanhi-ng-pagkamatay-sa-pinas-psa
"Iligal na importasyon ng puting sibuyas, ibinisto","MANILA, Philippines — Matapos ang illegal na resolusyon na nag-aawtorisa sa importasyon ng 300,000 metriko to­nelada ng asukal sa bansa, ibinunyag naman ni Sen. Imee Marcos ang iligal na importasyon ng puting sibuyas.,Ang pagbubunyag ay ginawa ni Marcos matapos na masabat ng Bureau of Customs (BOC) ang P36 milyong halaga ng sibuyas sa Misamis Oriental na idineklara bilang “spring roll patti” at “plain churros”.,Hindi naman naniniwala si Marcos na may kakapusan sa puting sibuyas dahil walang naiprisintang mga imbentaryo nito sa pagtatanim at sa panahon ng anihan.,Hinikayat na rin umano niya ang DA na i-assess kung  may kakapusan ng puting sibuyas gayundin sa asukal at porcine PAP (processed animal protein) subalit wala na naman sa datos ng ahensya at ‘wala talagang laman ang mga bodegang ­ininspeksyon nila.,Binalaan naman ni Imee ang mga sangkot sa nasabing iligal na aktibidad.,“Let this serve as a fair warning to all concerned, we are aware of the modus operandi going on. It’s the same old story. Paulit-ulit na lang, eh ” babala pa ni Marcos.","August 15, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/bansa/2022/08/15/2202676/iligal-na-importasyon-ng-puting-sibuyas-ibinisto
"Bulkang Taal, nagluwa ng higit 13K toneladang asupre","MANILA, Philippines — Nagluwa ang main crater ng Bulkang Taal ng may 13,572 toneladang volcanic sulfur dioxide dahilan para magkaroon ng volcanic smog o vog sa buong Taal Caldera.,Ayon kay Philippine Institute of Volcanology and Seismology (Phivolcs) director Renato Solidum, ang vog ay naitala mula alas-9 ng umaga hanggang alas-2 ng hapon ng Huwebes habang ang sulfurous stench ay naiulat ng mga residente ng Banyaga, Agoncillo; Poblacion 5, Boso-boso, Gulod, Laurel; at Poblacion sa Talisay, Batangas.,Ang Caldera ay isang cauldron-like hallow na nabuo makaraan ang isang volcanic eruption.,Bukod sa pagluwa ng bulkan ng sulfur ­dioxide may naitala ring degassing activity sa bulkan.,“SO2 flux since 15 July 2022 has averaged 7,818 tons/day, an increase from the average of 1,289 tons/day between May and mid-July 2022,” sabi ni Solidum.,Inulat din ni Solidum na mula nang pumasok ang August 2022, nagkaroon ng pagtaas sa degassing activity na kinapapalooban ng visible upwelling ng volcanic fluids sa Main Crater Lake at paglabas ng voluminous steam-rich plumes na may 2,800 metro ang taas.,Pinapayuhan ni Solidum ang mga residente sa naturang mga lugar na limitahan ang paglabas ng bahay at protektahan ang mga sarili sa pamamagitan ng pagsususot ng N95 mask laban sa vog na may volcanic gas na maaaring makairita sa mata, lalamunan at respiratory tract.,Higit na ipinagbabawal na malanghap ang vog ng mga may sakit, matatanda, mga buntis at mga bata.,Samantala, binalot na rin ng volcanic smog na nagmumula sa sulfur dioxide ng Taal ang lungsod ng Tagaytay at karatig bayan, simula pa kamakalawa ng umaga.,Nabatid na iba ang vog sa karaniwang fog sa Tagaytay dahil maamoy ang asupre nito na masakit sa ilong at mahapdi sa mata, kung kaya pinapayuhan ang publiko na gumamit ng N95 mask kung lalabas ng kani-kanilang tahanan.,Ayon sa Office of Civil Defense sa Calabarzon, nagdulot na ang vog ng matinding pinsala sa mga taniman sa mga barangay ng Banyaga at sa bayan ng Agoncillo, Batangas,Nagsasagawa na ng assessment ang Municipal Disaster Risk Reduction Council sa pinsala sa agrikultura sa Laurel, habang mino-monitor ng Municipal Health Office ang kalusugan ng mga residente at agad nang namamahagi ng mga N95 mask.","August 13, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/bansa/2022/08/13/2202342/bulkang-taal-nagluwa-ng-higit-13k-toneladang-asupre
"225 kaso pa ng Omicron subvariants, nadagdag","MANILA, Philippines — Nakapagtala muli kahapon ng 225 karagdagang kaso ng Omicron subvariants ang Department of Health (DOH) sa ikinasang genome sequencing.,Sa naturang bilang, nasa 190 ang bagong mga kaso ng BA.5, 34 kaso ng BA.4 at isang bagong kaso ng BA2.12.1.,Sa mga kaso ng BA.5, nasa 175 ang nakarekober na sa sakit habang pito ang kasalukuyang nasa isolation pa rin.  Bineberepika pa naman ang istatus ng walo pang pasyente.,Sa BA.4, 33 ang nakarekober na habang ­inaalam pa ang kalagayan ng isa pang pasyente.,Isang pasyente mula sa Davao region ang nagpositibo sa BA.2.12.1 variant ngunit nakarekober na rin.","August 13, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/bansa/2022/08/13/2202346/225-kaso-pa-ng-omicron-subvariants-nadagdag
"‘Laptop anomaly’ sa DepEd, ‘di palalagpasin","MANILA, Philippines — Hindi palalagpasin ng Senado ang umano’y overpriced na mga laptop na binili ng Department of Education (DepEd) bunsod para maghain na ng resolusyon na nananawagan sa Senate Blue Ribbon Committee na magsagawa ng imbestigasyon tungkol dito.,Sa Proposed Senate Resolution No. 134, sinabi ni Sen. Alan Peter Cayetano na may kagyat na pangangailangan na maimbestigahan ng Senado ang naturang isyu upang makatulong sa paglikha ng batas at para alamin kung bakit natagalan ang pagbili ng mga laptop gayong dapat napabilis ang proseso sa ilalim ng Bayanihan II.,Tinukoy ni Cayetano ang Commission on Audit (COA) report noong July 29, 2022 kung saan ipinunto ng ahensya ang pagiging overpriced ng mga laptop na binili ng Department of Budget and Management Procurement Service (DBM-PS) kumpara sa unit specifications ng mga ito.,Binili ang mga laptop gamit ang P4-bilyon pondo na itinalaga para sa implementasyon ng Digital Education, Information Technology (IT) at Digital Infrastructures and Alternative Learning Modalities bilang bahagi ng Bayanihan to Recover As One o Bayanihan II Act.,Inaprubahan ang panukala noong September 11, 2020, sa panahon ni Cayetano bilang House Speaker, upang tulungan ang mga guro na makaangkop sa hybrid learning at makapagturo sa mga mag-aaral online.,Gayunpaman, nagkaroon ng siyam na buwang pagitan mula sa pag-apruba ng budget at sa mismong pagbili ng mga laptop. Naigawad ang kontratang nagkakahalaga ng P2.4 billion para sa pagbili ng mga laptop noong June 30, 2021, samantalang nasimulan na lamang ang pagbibigay ng laptop sa mga guro noong August 2021, ayon sa DepEd.,Iminungkahi rin ni Ca­yetano na usisain ng Senado ang “evident discrepancy” o malaking diperensya sa pagitan ng P4-billion pondo at  P2.4 bilyon na presyo ng kontrata sa umano’y overpriced at malumang mga laptop na ipinamahagi sa mga guro.,Una nang naghain ng Senate Resolution 120 si Senate Minority Leader Koko Pimentel na inaatasan ang Committee on Accountability of Public Officers and Investigations na silipin ang ‘overpriced’ at ‘outdated’ na laptops para sa public school teachers.","August 13, 2022  12:00am",https://www.philstar.com/pilipino-star-ngayon/bansa/2022/08/13/2202332/laptop-anomaly-sa-deped-di-palalagpasin
